date1,state,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
27/06/2020,Jammu and Kashmir,6762,2591,4080,91,9353
28/06/2020,Jammu and Kashmir,6966,2648,4225,93,9614
29/06/2020,Jammu and Kashmir,7093,2683,4316,94,9776
30/06/2020,Jammu and Kashmir,7237,2557,4585,95,9794
02/04/2020,Jharkhand,1,1,0,0,2
03/04/2020,Jharkhand,2,2,0,0,4
04/04/2020,Jharkhand,2,2,0,0,4
05/04/2020,Jharkhand,2,2,0,0,4
06/04/2020,Jharkhand,3,3,0,0,6
07/04/2020,Jharkhand,4,4,0,0,8
08/04/2020,Jharkhand,4,4,0,0,8
09/04/2020,Jharkhand,4,4,0,0,8
10/04/2020,Jharkhand,13,12,0,1,25
11/04/2020,Jharkhand,14,13,0,1,27
12/04/2020,Jharkhand,17,16,0,1,33
13/04/2020,Jharkhand,19,17,0,2,36
14/04/2020,Jharkhand,24,22,0,2,46
15/04/2020,Jharkhand,27,25,0,2,52
16/04/2020,Jharkhand,28,26,0,2,54
17/04/2020,Jharkhand,28,26,0,2,54
18/04/2020,Jharkhand,33,31,0,2,64
19/04/2020,Jharkhand,34,32,0,2,66
20/04/2020,Jharkhand,42,40,0,2,82
21/04/2020,Jharkhand,46,44,0,2,90
22/04/2020,Jharkhand,45,42,0,3,87
23/04/2020,Jharkhand,49,38,8,3,87
24/04/2020,Jharkhand,53,42,8,3,95
25/04/2020,Jharkhand,57,46,8,3,103
26/04/2020,Jharkhand,67,51,13,3,118
27/04/2020,Jharkhand,82,66,13,3,148
28/04/2020,Jharkhand,82,66,13,3,148
29/04/2020,Jharkhand,103,83,17,3,186
30/04/2020,Jharkhand,107,85,19,3,192
01/05/2020,Jharkhand,109,86,20,3,195
02/05/2020,Jharkhand,111,88,20,3,199
03/05/2020,Jharkhand,115,90,22,3,205
04/05/2020,Jharkhand,115,90,22,3,205
05/05/2020,Jharkhand,115,85,27,3,200
06/05/2020,Jharkhand,125,89,33,3,214
07/05/2020,Jharkhand,127,87,37,3,214
08/05/2020,Jharkhand,132,88,41,3,220
09/05/2020,Jharkhand,132,77,52,3,209
10/05/2020,Jharkhand,156,75,78,3,231
11/05/2020,Jharkhand,157,76,78,3,233
12/05/2020,Jharkhand,160,79,78,3,239
13/05/2020,Jharkhand,172,90,79,3,262
14/05/2020,Jharkhand,173,91,79,3,264
15/05/2020,Jharkhand,197,107,87,3,304
16/05/2020,Jharkhand,203,113,87,3,316
17/05/2020,Jharkhand,217,101,113,3,318
18/05/2020,Jharkhand,223,107,113,3,330
19/05/2020,Jharkhand,223,107,113,3,330
20/05/2020,Jharkhand,231,101,127,3,332
21/05/2020,Jharkhand,231,101,127,3,332
22/05/2020,Jharkhand,290,158,129,3,448
23/05/2020,Jharkhand,308,169,136,3,477
24/05/2020,Jharkhand,350,205,141,4,555
25/05/2020,Jharkhand,370,218,148,4,588
26/05/2020,Jharkhand,377,225,148,4,602
27/05/2020,Jharkhand,426,247,175,4,673
28/05/2020,Jharkhand,448,259,185,4,707
29/05/2020,Jharkhand,469,253,212,4,722
30/05/2020,Jharkhand,511,290,216,5,801
31/05/2020,Jharkhand,563,302,256,5,865
01/06/2020,Jharkhand,610,349,256,5,959
02/06/2020,Jharkhand,659,358,296,5,1017
03/06/2020,Jharkhand,712,387,320,5,1099
04/06/2020,Jharkhand,752,426,321,5,1178
05/06/2020,Jharkhand,793,433,354,6,1226
06/06/2020,Jharkhand,881,464,410,7,1345
07/06/2020,Jharkhand,1000,520,473,7,1520
08/06/2020,Jharkhand,1099,602,490,7,1701
09/06/2020,Jharkhand,1256,730,519,7,1986
10/06/2020,Jharkhand,1411,844,559,8,2255
11/06/2020,Jharkhand,1489,889,592,8,2378
12/06/2020,Jharkhand,1599,961,630,8,2560
13/06/2020,Jharkhand,1617,937,672,8,2554
14/06/2020,Jharkhand,1711,887,816,8,2598
15/06/2020,Jharkhand,1745,832,905,8,2577
16/06/2020,Jharkhand,1763,850,905,8,2613
17/06/2020,Jharkhand,1839,709,1121,9,2548
18/06/2020,Jharkhand,1895,734,1151,10,2629
19/06/2020,Jharkhand,1920,711,1198,11,2631
20/06/2020,Jharkhand,1965,622,1332,11,2587
21/06/2020,Jharkhand,1965,619,1335,11,2584
22/06/2020,Jharkhand,2073,656,1406,11,2729
23/06/2020,Jharkhand,2137,657,1469,11,2794
24/06/2020,Jharkhand,2185,654,1520,11,2839
25/06/2020,Jharkhand,2207,626,1570,11,2833
26/06/2020,Jharkhand,2262,645,1605,12,2907
27/06/2020,Jharkhand,2290,635,1643,12,2925
28/06/2020,Jharkhand,2339,603,1724,12,2942
29/06/2020,Jharkhand,2364,559,1793,12,2923
30/06/2020,Jharkhand,2426,566,1845,15,2992
24/03/2020,Karnataka,37,34,2,1,71
25/03/2020,Karnataka,37,33,3,1,70
26/03/2020,Karnataka,41,37,3,1,78
27/03/2020,Karnataka,55,50,3,2,105
28/03/2020,Karnataka,55,50,3,2,105
29/03/2020,Karnataka,76,68,5,3,144
30/03/2020,Karnataka,80,72,5,3,152
31/03/2020,Karnataka,83,75,5,3,158
01/04/2020,Karnataka,101,90,8,3,191
02/04/2020,Karnataka,110,98,9,3,208
03/04/2020,Karnataka,124,111,10,3,235
04/04/2020,Karnataka,128,113,12,3,241
05/04/2020,Karnataka,144,128,12,4,272
06/04/2020,Karnataka,151,135,12,4,286
07/04/2020,Karnataka,151,135,12,4,286
08/04/2020,Karnataka,175,146,25,4,321
09/04/2020,Karnataka,181,148,28,5,329
10/04/2020,Karnataka,181,148,28,5,329
11/04/2020,Karnataka,207,170,31,6,377
12/04/2020,Karnataka,214,171,37,6,385
13/04/2020,Karnataka,232,169,57,6,401
14/04/2020,Karnataka,247,182,59,6,429
15/04/2020,Karnataka,260,179,71,10,439
16/04/2020,Karnataka,279,187,80,12,466
17/04/2020,Karnataka,315,220,82,13,535
18/04/2020,Karnataka,359,257,89,13,616
19/04/2020,Karnataka,384,266,104,14,650
20/04/2020,Karnataka,390,263,111,16,653
21/04/2020,Karnataka,408,280,112,16,688
22/04/2020,Karnataka,418,272,129,17,690
23/04/2020,Karnataka,427,279,131,17,706
24/04/2020,Karnataka,445,283,145,17,728
25/04/2020,Karnataka,474,304,152,18,778
26/04/2020,Karnataka,500,324,158,18,824
27/04/2020,Karnataka,503,302,182,19,805
28/04/2020,Karnataka,512,299,193,20,811
29/04/2020,Karnataka,523,296,207,20,819
30/04/2020,Karnataka,535,298,216,21,833
01/05/2020,Karnataka,565,315,229,21,880
02/05/2020,Karnataka,589,316,251,22,905
03/05/2020,Karnataka,601,305,271,25,906
04/05/2020,Karnataka,614,296,293,25,910
05/05/2020,Karnataka,651,303,321,27,954
06/05/2020,Karnataka,671,311,331,29,982
07/05/2020,Karnataka,693,310,354,29,1003
08/05/2020,Karnataka,705,309,366,30,1014
09/05/2020,Karnataka,753,347,376,30,1100
10/05/2020,Karnataka,794,378,386,30,1172
11/05/2020,Karnataka,848,393,424,31,1241
12/05/2020,Karnataka,862,405,426,31,1267
13/05/2020,Karnataka,925,461,433,31,1386
14/05/2020,Karnataka,959,475,451,33,1434
15/05/2020,Karnataka,987,492,460,35,1479
16/05/2020,Karnataka,1056,540,480,36,1596
17/05/2020,Karnataka,1092,560,496,36,1652
18/05/2020,Karnataka,1147,601,509,37,1748
19/05/2020,Karnataka,1246,679,530,37,1925
20/05/2020,Karnataka,1397,813,544,40,2210
21/05/2020,Karnataka,1462,865,556,41,2327
22/05/2020,Karnataka,1605,993,571,41,2598
23/05/2020,Karnataka,1743,1105,597,41,2848
24/05/2020,Karnataka,1959,1309,608,42,3268
25/05/2020,Karnataka,2089,1393,654,42,3482
26/05/2020,Karnataka,2182,1433,705,44,3615
27/05/2020,Karnataka,2283,1491,748,44,3774
28/05/2020,Karnataka,2418,1590,781,47,4008
29/05/2020,Karnataka,2533,1652,834,47,4185
30/05/2020,Karnataka,2781,1839,894,48,4620
31/05/2020,Karnataka,2922,1877,997,48,4799
01/06/2020,Karnataka,3221,1952,1218,51,5173
02/06/2020,Karnataka,3408,2028,1328,52,5436
03/06/2020,Karnataka,3796,2341,1403,52,6137
04/06/2020,Karnataka,4063,2496,1514,53,6559
05/06/2020,Karnataka,4320,2653,1610,57,6973
06/06/2020,Karnataka,4835,3090,1688,57,7925
07/06/2020,Karnataka,5213,3186,1968,59,8399
08/06/2020,Karnataka,5452,3259,2132,61,8711
09/06/2020,Karnataka,5760,3177,2519,64,8937
10/06/2020,Karnataka,5921,3251,2604,66,9172
11/06/2020,Karnataka,6041,3110,2862,69,9151
12/06/2020,Karnataka,6245,3196,2977,72,9441
13/06/2020,Karnataka,6516,2997,3440,79,9513
14/06/2020,Karnataka,6824,3095,3648,81,9919
15/06/2020,Karnataka,7000,2959,3955,86,9959
16/06/2020,Karnataka,7213,2989,4135,89,10202
17/06/2020,Karnataka,7530,2980,4456,94,10510
18/06/2020,Karnataka,7734,2828,4804,102,10562
19/06/2020,Karnataka,7944,2847,4983,114,10791
20/06/2020,Karnataka,8281,2947,5210,124,11228
21/06/2020,Karnataka,8697,3174,5391,132,11871
22/06/2020,Karnataka,9150,3395,5618,137,12545
23/06/2020,Karnataka,9399,3527,5730,142,12926
24/06/2020,Karnataka,9721,3567,6004,150,13288
25/06/2020,Karnataka,10118,3803,6151,164,13921
26/06/2020,Karnataka,10560,3720,6670,170,14280
27/06/2020,Karnataka,11005,3909,6916,180,14914
28/06/2020,Karnataka,11923,4445,7287,191,16368
29/06/2020,Karnataka,13190,5476,7507,207,18666
30/06/2020,Karnataka,14295,6386,7683,226,20681
24/03/2020,Kerala,95,91,4,0,186
25/03/2020,Kerala,95,91,4,0,186
26/03/2020,Kerala,118,114,4,0,232
27/03/2020,Kerala,137,126,11,0,263
28/03/2020,Kerala,176,165,11,0,341
29/03/2020,Kerala,182,166,15,1,348
30/03/2020,Kerala,194,174,19,1,368
31/03/2020,Kerala,234,214,19,1,448
01/04/2020,Kerala,241,216,23,2,457
02/04/2020,Kerala,265,238,25,2,503
03/04/2020,Kerala,286,257,27,2,543
04/04/2020,Kerala,295,252,41,2,547
05/04/2020,Kerala,306,255,49,2,561
06/04/2020,Kerala,314,257,55,2,571
07/04/2020,Kerala,327,267,58,2,594
08/04/2020,Kerala,336,264,70,2,600
09/04/2020,Kerala,345,260,83,2,605
10/04/2020,Kerala,357,259,96,2,616
11/04/2020,Kerala,364,239,123,2,603
12/04/2020,Kerala,364,239,123,2,603
13/04/2020,Kerala,376,195,179,2,571
14/04/2020,Kerala,379,178,198,3,557
15/04/2020,Kerala,387,173,211,3,560
16/04/2020,Kerala,388,167,218,3,555
17/04/2020,Kerala,395,147,245,3,542
18/04/2020,Kerala,396,138,255,3,534
19/04/2020,Kerala,400,140,257,3,540
20/04/2020,Kerala,402,129,270,3,531
21/04/2020,Kerala,408,114,291,3,522
22/04/2020,Kerala,427,117,307,3,544
23/04/2020,Kerala,438,112,323,3,550
24/04/2020,Kerala,447,120,324,3,567
25/04/2020,Kerala,450,116,331,3,566
26/04/2020,Kerala,457,115,338,4,572
27/04/2020,Kerala,458,116,338,4,574
28/04/2020,Kerala,481,122,355,4,603
29/04/2020,Kerala,485,122,359,4,607
30/04/2020,Kerala,495,122,369,4,617
01/05/2020,Kerala,497,110,383,4,607
02/05/2020,Kerala,497,101,392,4,598
03/05/2020,Kerala,499,95,400,4,594
04/05/2020,Kerala,500,95,401,4,595
05/05/2020,Kerala,500,34,462,4,534
06/05/2020,Kerala,502,36,462,4,538
07/05/2020,Kerala,503,30,469,4,533
08/05/2020,Kerala,503,25,474,4,528
09/05/2020,Kerala,503,15,484,4,518
10/05/2020,Kerala,505,16,485,4,521
11/05/2020,Kerala,512,19,489,4,531
12/05/2020,Kerala,519,26,489,4,545
13/05/2020,Kerala,524,31,489,4,555
14/05/2020,Kerala,534,40,490,4,574
15/05/2020,Kerala,560,65,491,4,625
16/05/2020,Kerala,576,80,492,4,656
17/05/2020,Kerala,587,88,495,4,675
18/05/2020,Kerala,601,100,497,4,701
19/05/2020,Kerala,630,129,497,4,759
20/05/2020,Kerala,642,141,497,4,783
21/05/2020,Kerala,666,160,502,4,826
22/05/2020,Kerala,690,176,510,4,866
23/05/2020,Kerala,732,216,512,4,948
24/05/2020,Kerala,795,276,515,4,1071
25/05/2020,Kerala,847,322,521,4,1169
26/05/2020,Kerala,896,359,532,5,1255
27/05/2020,Kerala,963,415,542,6,1378
28/05/2020,Kerala,1004,445,552,7,1449
29/05/2020,Kerala,1088,526,555,7,1614
30/05/2020,Kerala,1150,577,565,8,1727
31/05/2020,Kerala,1208,624,575,9,1832
01/06/2020,Kerala,1269,670,590,9,1939
02/06/2020,Kerala,1326,708,608,10,2034
03/06/2020,Kerala,1412,774,627,11,2186
04/06/2020,Kerala,1494,832,651,11,2326
05/06/2020,Kerala,1588,884,690,14,2472
06/06/2020,Kerala,1699,973,712,14,2672
07/06/2020,Kerala,1807,1030,762,15,2837
08/06/2020,Kerala,1914,1096,803,15,3010
09/06/2020,Kerala,2005,1175,814,16,3180
10/06/2020,Kerala,2096,1232,848,16,3328
11/06/2020,Kerala,2161,1238,905,18,3399
12/06/2020,Kerala,2244,1258,968,18,3502
13/06/2020,Kerala,2322,1303,1000,19,3625
14/06/2020,Kerala,2407,1342,1046,19,3749
15/06/2020,Kerala,2461,1340,1102,19,3801
16/06/2020,Kerala,2543,1348,1175,20,3891
17/06/2020,Kerala,2622,1366,1236,20,3988
18/06/2020,Kerala,2697,1351,1326,20,4048
19/06/2020,Kerala,2794,1358,1415,21,4152
20/06/2020,Kerala,2912,1380,1511,21,4292
21/06/2020,Kerala,3039,1450,1568,21,4489
22/06/2020,Kerala,3172,1490,1661,21,4662
23/06/2020,Kerala,3310,1540,1749,21,4850
24/06/2020,Kerala,3451,1620,1809,22,5071
25/06/2020,Kerala,3603,1693,1888,22,5296
26/06/2020,Kerala,3726,1761,1943,22,5487
27/06/2020,Kerala,3876,1846,2008,22,5722
28/06/2020,Kerala,4071,1939,2110,22,6010
29/06/2020,Kerala,4189,2015,2152,22,6204
30/06/2020,Kerala,4189,2015,2152,22,6204
24/03/2020,Ladakh,13,13,0,0,26
25/03/2020,Ladakh,13,13,0,0,26
26/03/2020,Ladakh,13,13,0,0,26
27/03/2020,Ladakh,13,10,3,0,23
28/03/2020,Ladakh,13,10,3,0,23
29/03/2020,Ladakh,13,10,3,0,23
30/03/2020,Ladakh,13,10,3,0,23
31/03/2020,Ladakh,13,10,3,0,23
01/04/2020,Ladakh,13,10,3,0,23
02/04/2020,Ladakh,13,10,3,0,23
03/04/2020,Ladakh,14,11,3,0,25
04/04/2020,Ladakh,14,11,3,0,25
05/04/2020,Ladakh,14,4,10,0,18
06/04/2020,Ladakh,14,4,10,0,18
07/04/2020,Ladakh,14,4,10,0,18
08/04/2020,Ladakh,14,4,10,0,18
09/04/2020,Ladakh,14,4,10,0,18
10/04/2020,Ladakh,15,5,10,0,20
11/04/2020,Ladakh,15,5,10,0,20
12/04/2020,Ladakh,15,5,10,0,20
13/04/2020,Ladakh,15,5,10,0,20
14/04/2020,Ladakh,15,5,10,0,20
15/04/2020,Ladakh,17,7,10,0,24
16/04/2020,Ladakh,17,7,10,0,24
17/04/2020,Ladakh,18,4,14,0,22
18/04/2020,Ladakh,18,4,14,0,22
19/04/2020,Ladakh,18,4,14,0,22
20/04/2020,Ladakh,18,4,14,0,22
21/04/2020,Ladakh,18,4,14,0,22
22/04/2020,Ladakh,18,4,14,0,22
23/04/2020,Ladakh,18,4,14,0,22
24/04/2020,Ladakh,18,4,14,0,22
25/04/2020,Ladakh,20,6,14,0,26
26/04/2020,Ladakh,20,6,14,0,26
27/04/2020,Ladakh,20,6,14,0,26
28/04/2020,Ladakh,20,6,14,0,26
29/04/2020,Ladakh,22,6,16,0,28
30/04/2020,Ladakh,22,6,16,0,28
01/05/2020,Ladakh,22,6,16,0,28
02/05/2020,Ladakh,22,5,17,0,27
03/05/2020,Ladakh,22,5,17,0,27
04/05/2020,Ladakh,41,24,17,0,65
05/05/2020,Ladakh,41,24,17,0,65
06/05/2020,Ladakh,41,24,17,0,65
07/05/2020,Ladakh,41,24,17,0,65
08/05/2020,Ladakh,42,25,17,0,67
09/05/2020,Ladakh,42,25,17,0,67
10/05/2020,Ladakh,42,25,17,0,67
11/05/2020,Ladakh,42,21,21,0,63
12/05/2020,Ladakh,42,21,21,0,63
13/05/2020,Ladakh,42,21,21,0,63
14/05/2020,Ladakh,43,21,22,0,64
15/05/2020,Ladakh,43,21,22,0,64
16/05/2020,Ladakh,43,21,22,0,64
17/05/2020,Ladakh,43,21,22,0,64
18/05/2020,Ladakh,43,19,24,0,62
19/05/2020,Ladakh,43,2,41,0,45
20/05/2020,Ladakh,43,0,43,0,43
21/05/2020,Ladakh,44,1,43,0,45
22/05/2020,Ladakh,44,1,43,0,45
23/05/2020,Ladakh,44,1,43,0,45
24/05/2020,Ladakh,49,6,43,0,55
25/05/2020,Ladakh,52,9,43,0,61
26/05/2020,Ladakh,52,9,43,0,61
27/05/2020,Ladakh,53,10,43,0,63
28/05/2020,Ladakh,53,10,43,0,63
29/05/2020,Ladakh,73,30,43,0,103
30/05/2020,Ladakh,74,31,43,0,105
31/05/2020,Ladakh,74,31,43,0,105
01/06/2020,Ladakh,74,31,43,0,105
02/06/2020,Ladakh,77,34,43,0,111
03/06/2020,Ladakh,81,33,47,1,114
04/06/2020,Ladakh,90,41,48,1,131
05/06/2020,Ladakh,90,41,48,1,131
06/06/2020,Ladakh,97,48,48,1,145
07/06/2020,Ladakh,99,50,48,1,149
08/06/2020,Ladakh,103,52,50,1,155
09/06/2020,Ladakh,103,50,52,1,153
10/06/2020,Ladakh,108,55,52,1,163
11/06/2020,Ladakh,115,62,52,1,177
12/06/2020,Ladakh,135,80,54,1,215
13/06/2020,Ladakh,239,176,62,1,415
14/06/2020,Ladakh,437,368,68,1,805
15/06/2020,Ladakh,549,468,80,1,1017
16/06/2020,Ladakh,555,472,82,1,1027
17/06/2020,Ladakh,649,563,85,1,1212
18/06/2020,Ladakh,687,594,92,1,1281
19/06/2020,Ladakh,687,591,95,1,1278
20/06/2020,Ladakh,744,648,95,1,1392
21/06/2020,Ladakh,836,718,117,1,1554
22/06/2020,Ladakh,837,702,134,1,1539
23/06/2020,Ladakh,847,710,136,1,1557
24/06/2020,Ladakh,932,783,148,1,1715
25/06/2020,Ladakh,941,666,274,1,1607
26/06/2020,Ladakh,941,582,358,1,1523
27/06/2020,Ladakh,946,587,358,1,1533
28/06/2020,Ladakh,960,405,554,1,1365
29/06/2020,Ladakh,963,376,586,1,1339
30/06/2020,Ladakh,964,347,616,1,1311
24/03/2020,Madhya Pradesh,7,7,0,0,14
25/03/2020,Madhya Pradesh,7,7,0,0,14
26/03/2020,Madhya Pradesh,15,14,0,1,29
27/03/2020,Madhya Pradesh,20,19,0,1,39
28/03/2020,Madhya Pradesh,30,28,0,2,58
29/03/2020,Madhya Pradesh,30,28,0,2,58
30/03/2020,Madhya Pradesh,33,31,0,2,64
31/03/2020,Madhya Pradesh,47,44,0,3,91
01/04/2020,Madhya Pradesh,47,44,0,3,91
02/04/2020,Madhya Pradesh,99,93,0,6,192
03/04/2020,Madhya Pradesh,99,93,0,6,192
04/04/2020,Madhya Pradesh,104,98,0,6,202
05/04/2020,Madhya Pradesh,104,98,0,6,202
06/04/2020,Madhya Pradesh,165,156,0,9,321
07/04/2020,Madhya Pradesh,165,156,0,9,321
08/04/2020,Madhya Pradesh,229,216,0,13,445
09/04/2020,Madhya Pradesh,229,216,0,13,445
10/04/2020,Madhya Pradesh,259,243,0,16,502
11/04/2020,Madhya Pradesh,435,402,0,33,837
12/04/2020,Madhya Pradesh,532,496,0,36,1028
13/04/2020,Madhya Pradesh,564,528,0,36,1092
14/04/2020,Madhya Pradesh,604,517,44,43,1121
15/04/2020,Madhya Pradesh,730,629,51,50,1359
16/04/2020,Madhya Pradesh,987,870,64,53,1857
17/04/2020,Madhya Pradesh,1120,1003,64,53,2123
18/04/2020,Madhya Pradesh,1310,1172,69,69,2482
19/04/2020,Madhya Pradesh,1407,1210,127,70,2617
20/04/2020,Madhya Pradesh,1407,1210,127,70,2617
21/04/2020,Madhya Pradesh,1485,1284,127,74,2769
22/04/2020,Madhya Pradesh,1552,1328,148,76,2880
23/04/2020,Madhya Pradesh,1592,1364,148,80,2956
24/04/2020,Madhya Pradesh,1699,1413,203,83,3112
25/04/2020,Madhya Pradesh,1852,1550,210,92,3402
26/04/2020,Madhya Pradesh,2096,1787,210,99,3883
27/04/2020,Madhya Pradesh,2096,1691,302,103,3787
28/04/2020,Madhya Pradesh,2168,1756,302,110,3924
29/04/2020,Madhya Pradesh,2387,1890,377,120,4277
30/04/2020,Madhya Pradesh,2561,1971,461,129,4532
01/05/2020,Madhya Pradesh,2660,2041,482,137,4701
02/05/2020,Madhya Pradesh,2719,2050,524,145,4769
03/05/2020,Madhya Pradesh,2846,2071,624,151,4917
04/05/2020,Madhya Pradesh,2846,1892,798,156,4738
05/05/2020,Madhya Pradesh,2942,1979,798,165,4921
06/05/2020,Madhya Pradesh,3049,1873,1000,176,4922
07/05/2020,Madhya Pradesh,3138,1854,1099,185,4992
08/05/2020,Madhya Pradesh,3252,1828,1231,193,5080
09/05/2020,Madhya Pradesh,3341,1792,1349,200,5133
10/05/2020,Madhya Pradesh,3614,1723,1676,215,5337
11/05/2020,Madhya Pradesh,3614,1723,1676,215,5337
12/05/2020,Madhya Pradesh,3785,1817,1747,221,5602
13/05/2020,Madhya Pradesh,3986,1901,1860,225,5887
14/05/2020,Madhya Pradesh,4173,1937,2004,232,6110
15/05/2020,Madhya Pradesh,4426,2018,2171,237,6444
16/05/2020,Madhya Pradesh,4595,2073,2283,239,6668
17/05/2020,Madhya Pradesh,4789,2231,2315,243,7020
18/05/2020,Madhya Pradesh,4977,2326,2403,248,7303
19/05/2020,Madhya Pradesh,5236,2549,2435,252,7785
20/05/2020,Madhya Pradesh,5465,2577,2630,258,8042
21/05/2020,Madhya Pradesh,5735,2735,2733,267,8470
22/05/2020,Madhya Pradesh,5981,2868,2843,270,8849
23/05/2020,Madhya Pradesh,6170,2809,3089,272,8979
24/05/2020,Madhya Pradesh,6371,2823,3267,281,9194
25/05/2020,Madhya Pradesh,6665,2967,3408,290,9632
26/05/2020,Madhya Pradesh,6859,2988,3571,300,9847
27/05/2020,Madhya Pradesh,7024,3030,3689,305,10054
28/05/2020,Madhya Pradesh,7261,3021,3927,313,10282
29/05/2020,Madhya Pradesh,7453,3082,4050,321,10535
30/05/2020,Madhya Pradesh,7645,3042,4269,334,10687
31/05/2020,Madhya Pradesh,7891,3104,4444,343,10995
01/06/2020,Madhya Pradesh,8089,2897,4842,350,10986
02/06/2020,Madhya Pradesh,8283,2922,5003,358,11205
03/06/2020,Madhya Pradesh,8420,2835,5221,364,11255
04/06/2020,Madhya Pradesh,8588,2772,5445,371,11360
05/06/2020,Madhya Pradesh,8762,2748,5637,377,11510
06/06/2020,Madhya Pradesh,8996,2734,5878,384,11730
07/06/2020,Madhya Pradesh,9228,2721,6108,399,11949
08/06/2020,Madhya Pradesh,9401,2658,6331,412,12059
09/06/2020,Madhya Pradesh,9638,2688,6536,414,12326
10/06/2020,Madhya Pradesh,9849,2700,6729,420,12549
11/06/2020,Madhya Pradesh,10049,2730,6892,427,12779
12/06/2020,Madhya Pradesh,10241,2768,7042,431,13009
13/06/2020,Madhya Pradesh,10443,2802,7201,440,13245
14/06/2020,Madhya Pradesh,10641,2817,7377,447,13458
15/06/2020,Madhya Pradesh,10802,2666,7677,459,13468
16/06/2020,Madhya Pradesh,10935,2567,7903,465,13502
17/06/2020,Madhya Pradesh,11083,2455,8152,476,13538
18/06/2020,Madhya Pradesh,11244,2374,8388,482,13618
19/06/2020,Madhya Pradesh,11426,2308,8632,486,13734
20/06/2020,Madhya Pradesh,11582,2339,8748,495,13921
21/06/2020,Madhya Pradesh,11724,2343,8880,501,14067
22/06/2020,Madhya Pradesh,11903,2373,9015,515,14276
23/06/2020,Madhya Pradesh,12078,2342,9215,521,14420
24/06/2020,Madhya Pradesh,12261,2401,9335,525,14662
25/06/2020,Madhya Pradesh,12448,2441,9473,534,14889
26/06/2020,Madhya Pradesh,12596,2435,9619,542,15031
27/06/2020,Madhya Pradesh,12798,2448,9804,546,15246
28/06/2020,Madhya Pradesh,12965,2444,9971,550,15409
29/06/2020,Madhya Pradesh,13186,2545,10084,557,15731
30/06/2020,Madhya Pradesh,13370,2607,10199,564,15977
24/03/2020,Maharashtra,87,85,0,2,172
25/03/2020,Maharashtra,89,87,0,2,176
26/03/2020,Maharashtra,124,120,1,3,244
27/03/2020,Maharashtra,130,111,15,4,241
28/03/2020,Maharashtra,180,150,25,5,330
29/03/2020,Maharashtra,186,155,25,6,341
30/03/2020,Maharashtra,193,160,25,8,353
31/03/2020,Maharashtra,216,168,39,9,384
01/04/2020,Maharashtra,302,254,39,9,556
02/04/2020,Maharashtra,335,280,42,13,615
03/04/2020,Maharashtra,335,277,42,16,612
04/04/2020,Maharashtra,423,362,42,19,785
05/04/2020,Maharashtra,490,424,42,24,914
06/04/2020,Maharashtra,690,603,42,45,1293
07/04/2020,Maharashtra,748,647,56,45,1395
08/04/2020,Maharashtra,1018,875,79,64,1893
09/04/2020,Maharashtra,1135,946,117,72,2081
10/04/2020,Maharashtra,1364,1142,125,97,2506
11/04/2020,Maharashtra,1574,1276,188,110,2850
12/04/2020,Maharashtra,1761,1426,208,127,3187
13/04/2020,Maharashtra,1985,1619,217,149,3604
14/04/2020,Maharashtra,2334,1957,217,160,4291
15/04/2020,Maharashtra,2687,2250,259,178,4937
16/04/2020,Maharashtra,2916,2434,295,187,5350
17/04/2020,Maharashtra,3205,2711,300,194,5916
18/04/2020,Maharashtra,3323,2791,331,201,6114
19/04/2020,Maharashtra,3651,3075,365,211,6726
20/04/2020,Maharashtra,4203,3473,507,223,7676
21/04/2020,Maharashtra,4666,3862,572,232,8528
22/04/2020,Maharashtra,5218,4245,722,251,9463
23/04/2020,Maharashtra,5652,4594,789,269,10246
24/04/2020,Maharashtra,6430,5307,840,283,11737
25/04/2020,Maharashtra,6817,5676,840,301,12493
26/04/2020,Maharashtra,7628,6229,1076,323,13857
27/04/2020,Maharashtra,8068,6650,1076,342,14718
28/04/2020,Maharashtra,8590,6939,1282,369,15529
29/04/2020,Maharashtra,9318,7530,1388,400,16848
30/04/2020,Maharashtra,9915,7890,1593,432,17805
01/05/2020,Maharashtra,10498,8266,1773,459,18764
02/05/2020,Maharashtra,11506,9142,1879,485,20648
03/05/2020,Maharashtra,12296,9775,2000,521,22071
04/05/2020,Maharashtra,12974,10311,2115,548,23285
05/05/2020,Maharashtra,14541,11493,2465,583,26034
06/05/2020,Maharashtra,15525,12089,2819,617,27614
07/05/2020,Maharashtra,16758,13013,3094,651,29771
08/05/2020,Maharashtra,17974,13979,3301,694,31953
09/05/2020,Maharashtra,19063,14862,3470,731,33925
10/05/2020,Maharashtra,20228,15649,3800,779,35877
11/05/2020,Maharashtra,22171,17140,4199,832,39311
12/05/2020,Maharashtra,23401,17747,4786,868,41148
13/05/2020,Maharashtra,24427,18381,5125,921,42808
14/05/2020,Maharashtra,25922,19400,5547,975,45322
15/05/2020,Maharashtra,27524,20446,6059,1019,47970
16/05/2020,Maharashtra,29100,21468,6564,1068,50568
17/05/2020,Maharashtra,30706,22483,7088,1135,53189
18/05/2020,Maharashtra,33053,24167,7688,1198,57220
19/05/2020,Maharashtra,35058,25372,8437,1249,60430
20/05/2020,Maharashtra,37136,26172,9639,1325,63308
21/05/2020,Maharashtra,39297,27589,10318,1390,66886
22/05/2020,Maharashtra,41642,28462,11726,1454,70104
